filename	onset	offset	event_labels	modality
CUrk6x1eDFk_18_28	0	10	Chicken_rooster	visual
CVV6bhSYphc_550_560	0,0,5	10,3,10	Frying_(food),Speech,Speech	audio
CVV6bhSYphc_550_560	0	10	Frying_(food)	visual
CVti4WjWXcQ_30_40	7,0,6	10,5,10	Vacuum_cleaner,Speech,Speech	audio
CVti4WjWXcQ_30_40	0	10	Vacuum_cleaner	visual
CY0DQixJ2s4_0_10	0,5,0	4,9,10	Singing,Singing,Speech	audio
CY0DQixJ2s4_0_10	0,5	4,9	Singing,Singing	visual
CY5ib3L_Z2Y_330_340	0,0,3,6,9,0,6,8	6,1,4,7,10,6,7,9	Singing,Acoustic_guitar,Acoustic_guitar,Acoustic_guitar,Acoustic_guitar,Singing,Speech,Speech	audio
CY5ib3L_Z2Y_330_340	0,0,6,8	10,6,7,9	Acoustic_guitar,Singing,Speech,Speech	visual
CYwI2Yo3eYs_60_70	0,1	10,6	Motorcycle,Speech	audio
CYwI2Yo3eYs_60_70	0	10	Motorcycle	visual
CZb2nbND3Q4_30_40	0,0,2	10,10,10	Violin_fiddle,Acoustic_guitar,Singing	audio
CZb2nbND3Q4_30_40	0,0,2	10,10,10	Violin_fiddle,Acoustic_guitar,Singing	visual
CZp7HDm9or0_30_40	0	10	Helicopter	audio
CZp7HDm9or0_30_40	0,3	2,7	Helicopter,Helicopter	visual
C_0rtVrHxyM_50_60	0,0	10,10	Cello,Violin_fiddle	audio
C_0rtVrHxyM_50_60	0,0	6,10	Cello,Violin_fiddle	visual
C_jegfW0R8U_60_70	0	10	Helicopter	audio
C_jegfW0R8U_60_70	0	10	Helicopter	visual
C_wzVkYrpMU_70_80	0	10	Helicopter	audio
C_wzVkYrpMU_70_80	0	10	Helicopter	visual
CaC2xvdLC34_250_260	0,0,0,9,9	9,9,8,10,9	Violin_fiddle,Cello,Singing,Clapping,Speech	audio
CaC2xvdLC34_250_260	0,0	10,10	Violin_fiddle,Cello	visual
CalrtHAXuqs_20_30	0,8	10,9	Dog,Speech	audio
CalrtHAXuqs_20_30	0	10	Dog	visual
CcHkqs_6hPk_30_40	0,0	10,10	Speech,Violin_fiddle	audio
CcHkqs_6hPk_30_40	0	10	Speech	visual
Cd83_t4iAgc_450_460	0	10	Chicken_rooster	audio
Cd83_t4iAgc_450_460	0	10	Chicken_rooster	visual
Cg2eujp6keI_30_40	8,0,2	10,1,10	Baby_cry_infant_cry,Speech,Speech	audio
Cg2eujp6keI_30_40	8,6	10,8	Baby_cry_infant_cry,Speech	visual
Cg3RJSsI2mo_180_190	1,2,2,7	2,3,3,8	Basketball_bounce,Cheering,Clapping,Clapping	audio
Cg3RJSsI2mo_180_190	1,4	2,5	Basketball_bounce,Basketball_bounce	visual
Cg6Rryw1zls_140_150	4	10	Cello	audio
Cg6Rryw1zls_140_150	0	10	Cello	visual
CghIWk1nhts_70_80	0	10	Singing	audio
CghIWk1nhts_70_80	0	10	Singing	visual
CgtZk77v2Bk_30_40	0,3,5,7	2,5,6,10	Speech,Violin_fiddle,Speech,Violin_fiddle	audio
CgtZk77v2Bk_30_40	0,3,5,7	2,5,6,10	Speech,Violin_fiddle,Speech,Violin_fiddle	visual
ChbspYoUEok_370_380	1,6	3,10	Speech,Singing	audio
ChbspYoUEok_370_380	6	10	Singing	visual
CizC7WKKPjQ_30_40	2,0	10,2	Violin_fiddle,Cheering	audio
CizC7WKKPjQ_30_40	0	10	Violin_fiddle	visual
Cj8EEprq2pU_30_40	0,9,0	8,10,10	Baby_cry_infant_cry,Baby_cry_infant_cry,Speech	audio
Cj8EEprq2pU_30_40	0	2	Baby_cry_infant_cry	visual
CkmRxFYDHBU_210_220	0,1,7	10,6,10	Frying_(food),Speech,Speech	audio
CkmRxFYDHBU_210_220	0	10	Frying_(food)	visual
ClDte4kdW6E_0_10	2	10	Accordion	audio
ClDte4kdW6E_0_10	0	10	Accordion	visual
CljryupR2zA_140_150	0	10	Singing	audio
CljryupR2zA_140_150	0	10	Singing	visual
Clm-NuOPi1o_300_310	0,0,0,0	10,10,10,10	Singing,Banjo,Acoustic_guitar,Cello	audio
Clm-NuOPi1o_300_310	0,0,0,0	10,10,10,10	Singing,Banjo,Acoustic_guitar,Cello	visual
Cm7EoUFnLbU_30_40	0	10	Chainsaw	audio
Cm7EoUFnLbU_30_40	0	10	Chainsaw	visual
CmU6Obv2tU8_110_120	0,4,2,8	3,10,3,10	Dog,Dog,Speech,Speech	audio
CmU6Obv2tU8_110_120	0	10	Dog	visual
CmjceF4lpVg_150_160	0	10	Helicopter	audio
CmjceF4lpVg_150_160	0	10	Helicopter	visual
CmzO2WG_rK4_10_20	5,2	10,5	Helicopter,Speech	audio
CmzO2WG_rK4_10_20	4,8	7,10	Helicopter,Helicopter	visual
CnPYJnV1gCU_20_30	0,0,0	10,10,10	Cello,Violin_fiddle,Lawn_mower	audio
CnPYJnV1gCU_20_30	0,6	10,9	Car,Lawn_mower	visual
CnXeNxV7se0_20_30	0,0	10,10	Violin_fiddle,Cello	audio
CnXeNxV7se0_20_30	0,3,3	4,7,10	Violin_fiddle,Acoustic_guitar,Cello	visual
CngsPppEunk_10_20	0	10	Baby_cry_infant_cry	audio
CngsPppEunk_10_20	0	10	Baby_cry_infant_cry	visual
CoU--V817p4_40_50	3,0,9	4,8,10	Baby_laughter,Speech,Speech	audio
CoU--V817p4_40_50	0,2,6	1,6,8	Baby_laughter,Baby_laughter,Speech	visual
CqPZuJHWm3g_30_40	0,6	2,8	Chicken_rooster,Chicken_rooster	audio
CqPZuJHWm3g_30_40	0	10	Chicken_rooster	visual
CqfeA4ZiWg4_70_80	5,9,1,4,7	7,10,3,6,10	Speech,Speech,Dog,Dog,Dog	audio
CqfeA4ZiWg4_70_80	0,9,5	3,10,7	Cat,Cat,Speech	visual
CwUtBoBqSYY_30_40	0,0,9	10,2,10	Helicopter,Speech,Speech	audio
CwUtBoBqSYY_30_40	1	10	Helicopter	visual
CxtwZM-7k1M_80_90	0,6	8,10	Speech,Motorcycle	audio
CxtwZM-7k1M_80_90	0,5	4,10	Motorcycle,Motorcycle	visual
CyHIbBmPQD0_30_40	0,0	10,10	Violin_fiddle,Speech	audio
CyHIbBmPQD0_30_40	6	10	Violin_fiddle	visual
Cyi2fuiswx8_27_37	0,1,6	6,5,9	Baby_cry_infant_cry,Speech,Speech	audio
Cyi2fuiswx8_27_37	0	6	Baby_cry_infant_cry	visual
D-DBnNlXTIc_20_30	0,1	1,10	Speech,Dog	audio
D-DBnNlXTIc_20_30	0	10	Dog	visual
D0Ex9W0sEOI_160_170	0,0,2	10,10,8	Acoustic_guitar,Violin_fiddle,Singing	audio
D0Ex9W0sEOI_160_170	0,0,2	10,10,8	Acoustic_guitar,Violin_fiddle,Singing	visual
D0kNXqg7Kcw_20_30	0	10	Chainsaw	audio
D0kNXqg7Kcw_20_30	0	10	Chainsaw	visual
D1aU2qkXvT8_30_40	0,7	7,10	Violin_fiddle,Speech	audio
D1aU2qkXvT8_30_40	0	10	Violin_fiddle	visual
D2-Rg8oftng_30_40	0,3,6	3,7,10	Baby_laughter,Cheering,Speech	audio
D2-Rg8oftng_30_40	0,8	3,10	Baby_laughter,Speech	visual
D93JcF6eH_w_40_50	0,0	1,10	Speech,Chicken_rooster	audio
D93JcF6eH_w_40_50	0	10	Chicken_rooster	visual
D9AngpPyRRg_0_10	2,9,6,7	6,10,10,10	Speech,Speech,Cheering,Acoustic_guitar	audio
D9AngpPyRRg_0_10	9,7	10,9	Cheering,Acoustic_guitar	visual
DAF5KEULuGo_230_240	0,0,2	10,1,3	Motorcycle,Speech,Speech	audio
DAF5KEULuGo_230_240	0	10	Motorcycle	visual
DCp8wxSBoiY_30_40	1,5	3,7	Speech,Speech	audio
DCp8wxSBoiY_30_40	0	10	Dog	visual
DD0iSzxHJ_Q_0_10	3	10	Helicopter	audio
DD0iSzxHJ_Q_0_10	3,7	6,8	Helicopter,Helicopter	visual
DEJPptjl7KA_23_33	0	10	Baby_cry_infant_cry	audio
DEJPptjl7KA_23_33	0	10	Baby_cry_infant_cry	visual
DFfBjNlNn4w_140_150	0,3,6	2,4,7	Singing,Speech,Speech	audio
DFfBjNlNn4w_140_150	0,3,6	2,4,7	Singing,Speech,Speech	visual
DG2eXe5Xrp0_30_40	0,0,2,6	10,10,5,9	Clapping,Violin_fiddle,Speech,Speech	audio
DG2eXe5Xrp0_30_40	0,0,0	10,10,10	Violin_fiddle,Clapping,Acoustic_guitar	visual
DG89TFpzMmg_20_30	0	10	Vacuum_cleaner	audio
DG89TFpzMmg_20_30	0	10	Vacuum_cleaner	visual
DGeCOmJq0Ow_70_80	0,7	7,10	Speech,Acoustic_guitar	audio
DGeCOmJq0Ow_70_80	0	10	Acoustic_guitar	visual
DH3NHfO5k4s_20_30	0,1,0	10,10,10	Singing,Acoustic_guitar,Clapping	audio
DH3NHfO5k4s_20_30	0,7,7,7	6,10,10,10	Singing,Singing,Acoustic_guitar,Clapping	visual
DHW0GEDee0k_20_30	0,8,6	6,10,9	Accordion,Accordion,Speech	audio
DHW0GEDee0k_20_30	0	10	Accordion	visual
DIV2w0lpHgM_27_37	0,0,2	10,1,9	Chicken_rooster,Speech,Speech	audio
DIV2w0lpHgM_27_37	0	10	Chicken_rooster	visual
DJDxBH4Bb2I_100_110	4,0	5,5	Basketball_bounce,Speech	audio
DJDxBH4Bb2I_100_110	0,4,0	2,5,5	Basketball_bounce,Basketball_bounce,Speech	visual
DKEwkMDiJSI_20_30	0,0,1	10,10,10	Accordion,Acoustic_guitar,Singing	audio
DKEwkMDiJSI_20_30	0,0,1	10,10,10	Accordion,Acoustic_guitar,Singing	visual
DLKDQyjlmMc_30_40	6,0	10,7	Speech,Baby_cry_infant_cry	audio
DLKDQyjlmMc_30_40	0,8	10,10	Baby_cry_infant_cry,Speech	visual
DNZHSSyAH3Y_310_320	0	10	Singing	audio
DNZHSSyAH3Y_310_320	0	10	Cheering	visual
DO_ZDe2CN5I_11_21	0,4,6	10,5,7	Speech,Cat,Cat	audio
DO_ZDe2CN5I_11_21	0	10	Cat	visual
DOjo6_9WxCo_30_40	0,0,2	10,1,3	Vacuum_cleaner,Speech,Speech	audio
DOjo6_9WxCo_30_40	0,0,2	10,1,3	Vacuum_cleaner,Speech,Speech	visual
DPCf8taGIGw_30_40	0,0,0	10,10,10	Cello,Violin_fiddle,Acoustic_guitar	audio
DPCf8taGIGw_30_40	0,0,0	10,10,10	Cello,Violin_fiddle,Acoustic_guitar	visual
DPpp6t1d2Rk_90_100	0,0	10,10	Cello,Violin_fiddle	audio
DPpp6t1d2Rk_90_100	0,0	10,10	Cello,Violin_fiddle	visual
DQ3ZFO2RP04_14_24	0,2,4	2,3,9	Dog,Speech,Dog	audio
DQ3ZFO2RP04_14_24	0	10	Dog	visual
DQf3Ti20erk_530_540	0,8,0	7,10,8	Speech,Speech,Acoustic_guitar	audio
DQf3Ti20erk_530_540	0,0,8	10,7,10	Acoustic_guitar,Speech,Speech	visual
DR8HpVUhdbA_11_21	0	10	Motorcycle	audio
DR8HpVUhdbA_11_21	0	10	Motorcycle	visual
DS_kzdgXoV4_30_40	0	10	Accordion	audio
DS_kzdgXoV4_30_40	0	10	Accordion	visual
DSwEi6cwPjM_170_180	0	10	Cello	audio
DSwEi6cwPjM_170_180	0	10	Cello	visual
DUfww-VAuFI_60_70	2,0,9	9,2,10	Fire_alarm,Speech,Speech	audio
DUfww-VAuFI_60_70	0	10	Fire_alarm	visual
DWZvTMIn89k_0_10	0,0	1,10	Speech,Accordion	audio
DWZvTMIn89k_0_10	0	1	Speech	visual
DXlefGbw_0E_360_370	2	8	Singing	audio
DXlefGbw_0E_360_370	2	8	Singing	visual
DYq0gklkL0I_110_120	0	10	Vacuum_cleaner	audio
DYq0gklkL0I_110_120	0	10	Vacuum_cleaner	visual
DZb5LThmhQw_30_40	0,0	10,10	Violin_fiddle,Speech	audio
DZb5LThmhQw_30_40	0	10	Violin_fiddle	visual
D_p1yb7iJ6g_220_230	0,2	2,10	Speech,Singing	audio
D_p1yb7iJ6g_220_230	0,2	2,10	Speech,Singing	visual
DapUtDGFIXI_30_40	1,3,5	2,10,8	Speech,Speech,Chicken_rooster	audio
DapUtDGFIXI_30_40	5	10	Chicken_rooster	visual
Db6ysxwfK9M_530_540	0,0,9	10,10,10	Clapping,Singing,Speech	audio
Db6ysxwfK9M_530_540	0,0	10,9	Singing,Clapping	visual
Dc6SJp2Q-fw_20_30	3,0	10,3	Singing,Speech	audio
Dc6SJp2Q-fw_20_30	3	10	Singing	visual
DcCEGqcN2Rs_10_20	0,2,7	2,5,10	Singing,Acoustic_guitar,Acoustic_guitar	audio
DcCEGqcN2Rs_10_20	0	10	Acoustic_guitar	visual
Dcx8IgLXtKw_30_40	0	10	Violin_fiddle	audio
Dcx8IgLXtKw_30_40	0	10	Violin_fiddle	visual
DePQjGiGpSs_570_580	0,0	7,10	Cello,Violin_fiddle	audio
DePQjGiGpSs_570_580	0,0	10,10	Cello,Violin_fiddle	visual
DgElEEFPRaE_570_580	0	5	Blender	audio
DgElEEFPRaE_570_580	0	10	Blender	visual
DhFVH7Dvz8A_30_40	0	10	Helicopter	audio
DhFVH7Dvz8A_30_40	0	10	Helicopter	visual
Di13sZqVF4A_480_490	7,0,0,2	10,2,9,5	Singing,Speech,Cheering,Clapping	audio
Di13sZqVF4A_480_490	7	10	Singing	visual
DiBzz6M9cUk_30_40	0,0	10,10	Cello,Violin_fiddle	audio
DiBzz6M9cUk_30_40	1,7	7,10	Cello,Violin_fiddle	visual
DiGDeiWzYdc_30_40	0,7	6,10	Baby_cry_infant_cry,Baby_cry_infant_cry	audio
DiGDeiWzYdc_30_40	0	10	Baby_cry_infant_cry	visual
DiN7YWCEGzs_110_120	0,0	8,10	Speech,Car	audio
DiN7YWCEGzs_110_120	0,0	6,10	Motorcycle,Car	visual
Dk4YYDzk6v4_140_150	2,0	10,10	Singing,Speech	audio
Dk4YYDzk6v4_140_150	2	10	Singing	visual
Dk9Db7pUggU_120_130	0,1,4,6,9,3,8	1,3,7,8,10,7,10	Singing,Speech,Singing,Speech,Speech,Acoustic_guitar,Acoustic_guitar	audio
Dk9Db7pUggU_120_130	0,0,1,4,6,9	10,1,3,7,8,10	Acoustic_guitar,Singing,Speech,Singing,Speech,Speech	visual
DmfGwmAWqK0_210_220	0,0	8,10	Basketball_bounce,Speech	audio
DmfGwmAWqK0_210_220	0	8	Basketball_bounce	visual
DptWWXVlKHw_40_50	0,9	5,10	Fire_alarm,Speech	audio
DptWWXVlKHw_40_50	0	10	Fire_alarm	visual
Dr4GrylmP9M_390_400	4	10	Telephone_bell_ringing	audio
Dr4GrylmP9M_390_400	4	10	Telephone_bell_ringing	visual
DryXFqmkAn0_0_10	0,1,2	2,9,10	Cheering,Clapping,Speech	audio
DryXFqmkAn0_0_10	1	7	Clapping	visual
DsBUJquZ6po_0_10	0	10	Singing	audio
DsBUJquZ6po_0_10	0	10	Singing	visual
Dt_hRwowOnw_120_130	0	10	Speech	audio
Dt_hRwowOnw_120_130	7,0	10,5	Acoustic_guitar,Clapping	visual
DvgyFP7jxh4_70_80	3,0	10,3	Blender,Speech	audio
DvgyFP7jxh4_70_80	0,0	10,3	Blender,Speech	visual
DwLCdnbpUNM_20_30	1,4,6	3,5,8	Speech,Dog,Dog	audio
DwLCdnbpUNM_20_30	0	10	Dog	visual
DwUr_EwHswo_40_50	0,3,1,8	2,9,3,10	Singing,Singing,Speech,Speech	audio
DwUr_EwHswo_40_50	0,3	2,9	Singing,Singing	visual
DwzBJ19O0CI_60_70	3,7	7,10	Dog,Speech	audio
DwzBJ19O0CI_60_70	0	10	Dog	visual
Dx4O21IPz1c_80_90	0	10	Singing	audio
Dx4O21IPz1c_80_90	0	10	Singing	visual
DxvGKv2L6-8_100_110	0	10	Helicopter	audio
DxvGKv2L6-8_100_110	0	10	Helicopter	visual
DzZYpUrrqzY_120_130	1,9	8,10	Speech,Dog	audio
DzZYpUrrqzY_120_130	0	10	Dog	visual
E-TphCWQpWk_30_40	0,3	2,4	Cat,Speech	audio
E-TphCWQpWk_30_40	0	10	Cat	visual
E0P9OfvzBpY_30_40	0,6,9	3,7,10	Cat,Cat,Speech	audio
E0P9OfvzBpY_30_40	0	10	Cat	visual
E1ep57TU23A_0_10	0,6,8	8,8,10	Speech,Clapping,Singing	audio
E1ep57TU23A_0_10	0,6,8	8,8,10	Speech,Clapping,Singing	visual
E2KwdwAJtgg_140_150	0	10	Banjo	audio
E2KwdwAJtgg_140_150	0,0	10,10	Cat,Dog	visual
E2dlH4BhIho_90_100	0,0,0	10,10,10	Cello,Violin_fiddle,Acoustic_guitar	audio
E2dlH4BhIho_90_100	0,0,0	10,10,10	Cello,Violin_fiddle,Acoustic_guitar	visual
E3bKVGHsA7I_30_40	0	10	Baby_cry_infant_cry	audio
E3bKVGHsA7I_30_40	0	10	Baby_cry_infant_cry	visual
E3e3s0_2YBQ_40_50	1,4,1,3,6	2,6,2,5,10	Speech,Speech,Chicken_rooster,Chicken_rooster,Chicken_rooster	audio
E3e3s0_2YBQ_40_50	0	10	Chicken_rooster	visual
E4ZkcNYUHfg_210_220	0,0,2,6	6,1,6,10	Singing,Clapping,Clapping,Speech	audio
E4ZkcNYUHfg_210_220	0,0,2,6	6,1,6,10	Singing,Clapping,Clapping,Speech	visual
E509105txOk_130_140	0,2,3,7	10,3,6,8	Helicopter,Speech,Speech,Speech	audio
E509105txOk_130_140	0	10	Helicopter	visual
E5ajREsZ0YE_80_90	0	10	Singing	audio
E5ajREsZ0YE_80_90	0	10	Singing	visual
E5dctPO-Kqs_140_150	0	10	Helicopter	audio
E5dctPO-Kqs_140_150	0	10	Helicopter	visual
E5mV1b1ol6Y_0_10	0,9,3	4,10,5	Singing,Singing,Speech	audio
E5mV1b1ol6Y_0_10	0,9	4,10	Singing,Singing	visual
E62kiwwhsu8_30_40	0,0	10,10	Cello,Acoustic_guitar	audio
E62kiwwhsu8_30_40	0,0	10,10	Cello,Acoustic_guitar	visual
E6AOfcgn3hw_220_230	0	10	Violin_fiddle	audio
E6AOfcgn3hw_220_230	0	10	Violin_fiddle	visual
E6vpA7p7ebI_190_200	0	10	Helicopter	audio
E6vpA7p7ebI_190_200	0	10	Helicopter	visual
E7FXBV0vbg8_90_100	0,0,0	10,10,10	Banjo,Cello,Acoustic_guitar	audio
E7FXBV0vbg8_90_100	0,0,0	10,10,10	Banjo,Cello,Acoustic_guitar	visual
E7XaZtFSiZA_60_70	0,6	6,10	Dog,Speech	audio
E7XaZtFSiZA_60_70	6	10	Speech	visual
E88iyzlzuLs_330_340	0,3,6	2,5,9	Speech,Speech,Speech	audio
E88iyzlzuLs_330_340	0	10	Dog	visual
EB0Ot7SSwkc_20_30	0,2	10,3	Dog,Speech	audio
EB0Ot7SSwkc_20_30	0	10	Dog	visual
ECAkq_er0Qs_200_210	0,8	10,10	Cello,Violin_fiddle	audio
ECAkq_er0Qs_200_210	0,0	10,10	Cello,Violin_fiddle	visual
EDJ-vOyHFNE_20_30	1,9,0	4,10,10	Speech,Speech,Clapping	audio
EDJ-vOyHFNE_20_30	1,9,0	4,10,10	Speech,Speech,Clapping	visual
EDYz3E4o5g0_200_210	0	10	Motorcycle	audio
EDYz3E4o5g0_200_210	2	10	Motorcycle	visual
EE2BwtP32tM_220_230	1,6,9	4,8,10	Singing,Singing,Singing	audio
EE2BwtP32tM_220_230	1,6,9	4,8,10	Singing,Singing,Singing	visual
EE6x3fRHk7M_20_30	0,5	10,9	Dog,Speech	audio
EE6x3fRHk7M_20_30	0	10	Dog	visual
EGgx22VQP-I_240_250	8,0	10,9	Speech,Acoustic_guitar	audio
EGgx22VQP-I_240_250	0	10	Acoustic_guitar	visual
EHj1VEogUxE_30_40	0	10	Accordion	audio
EHj1VEogUxE_30_40	0	10	Accordion	visual
EI9OD8CKoYY_20_30	0,0,9	9,2,10	Chicken_rooster,Speech,Speech	audio
EI9OD8CKoYY_20_30	0	10	Chicken_rooster	visual
EIy2hSlwqMg_540_550	0,2,6,6	2,10,10,10	Speech,Singing,Clapping,Cheering	audio
EIy2hSlwqMg_540_550	0,2	2,10	Speech,Singing	visual
EKMWyHlCzok_30_40	0	10	Blender	audio
EKMWyHlCzok_30_40	0	10	Blender	visual
EKjQ9a_1rj0_30_40	4,0,9	10,3,10	Violin_fiddle,Speech,Speech	audio
EKjQ9a_1rj0_30_40	0,0	10,3	Violin_fiddle,Speech	visual
EMDr5DqtfwY_30_40	1,7,8	6,10,10	Helicopter,Helicopter,Speech	audio
EMDr5DqtfwY_30_40	1	10	Helicopter	visual
EMgt1yfibCY_370_380	0	10	Helicopter	audio
EMgt1yfibCY_370_380	0	10	Helicopter	visual
EMsdkma5MU8_30_40	0,2,8	10,3,9	Vacuum_cleaner,Speech,Speech	audio
EMsdkma5MU8_30_40	0	10	Vacuum_cleaner	visual
EN50BTjjnrs_8_18	0,7	7,9	Baby_cry_infant_cry,Speech	audio
EN50BTjjnrs_8_18	0,7	7,9	Baby_cry_infant_cry,Speech	visual
ENDXhI_PeAc_80_90	0,1,7	10,5,10	Motorcycle,Speech,Speech	audio
ENDXhI_PeAc_80_90	0	10	Motorcycle	visual
ENQBXODItVI_100_110	5,9,0,4	6,10,2,8	Speech,Speech,Basketball_bounce,Basketball_bounce	audio
ENQBXODItVI_100_110	0,4	3,8	Basketball_bounce,Basketball_bounce	visual
EOeWgyrX-q8_30_40	0,2	10,5	Speech,Vacuum_cleaner	audio
EOeWgyrX-q8_30_40	0	10	Vacuum_cleaner	visual
EQJO_SCdev0_50_60	0	10	Accordion	audio
EQJO_SCdev0_50_60	0,0,0,0	10,6,6,6	Accordion,Violin_fiddle,Acoustic_guitar,Cello	visual
ERG8KKpqpWQ_20_30	0,0	10,10	Singing,Acoustic_guitar	audio
ERG8KKpqpWQ_20_30	0,0	10,10	Singing,Acoustic_guitar	visual
ERGfpSkxEv0_160_170	0,3,6,1,8	2,5,7,6,10	Basketball_bounce,Basketball_bounce,Basketball_bounce,Speech,Speech	audio
ERGfpSkxEv0_160_170	1	6	Basketball_bounce	visual
ERjtCDLt4sQ_20_30	0,0	10,10	Violin_fiddle,Cello	audio
ERjtCDLt4sQ_20_30	0,0	10,6	Violin_fiddle,Cello	visual
ESfOqi5mHtc_240_250	0,4,8	4,7,10	Speech,Blender,Speech	audio
ESfOqi5mHtc_240_250	0,4,8	4,10,10	Speech,Blender,Speech	visual
ESkZHYcqs5g_0_10	1,9	10,10	Dog,Speech	audio
ESkZHYcqs5g_0_10	0	10	Dog	visual
ETLXmqQFcBM_300_310	0,0	10,10	Singing,Accordion	audio
ETLXmqQFcBM_300_310	0,0	10,10	Singing,Accordion	visual
ETn6CUxtQeE_40_50	0,2	7,5	Speech,Baby_laughter	audio
ETn6CUxtQeE_40_50	0	7	Speech	visual
EUtpm8jPQes_0_10	3	10	Blender	audio
EUtpm8jPQes_0_10	0	10	Blender	visual
EWA0puztuCE_50_60	0	10	Helicopter	audio
EWA0puztuCE_50_60	0	10	Helicopter	visual
EWG-FzjkTr4_40_50	0,5	10,10	Frying_(food),Speech	audio
EWG-FzjkTr4_40_50	0	10	Frying_(food)	visual
EX1bUjlQI_c_60_70	1,0	10,4	Violin_fiddle,Cello	audio
EX1bUjlQI_c_60_70	0,0	10,10	Violin_fiddle,Cello	visual
EX7HfmSYTQI_30_40	3,1	10,5	Violin_fiddle,Speech	audio
EX7HfmSYTQI_30_40	0,1	10,4	Violin_fiddle,Speech	visual
EXfxW_Vfn1s_110_120	0,2	10,3	Speech,Clapping	audio
EXfxW_Vfn1s_110_120	0,2	10,3	Speech,Clapping	visual
EZABDQrX-VU_380_390	0,0,6	10,5,7	Frying_(food),Speech,Speech	audio
EZABDQrX-VU_380_390	0	10	Frying_(food)	visual
E_BDly6VGzk_30_40	0,5,1	2,9,5	Baby_cry_infant_cry,Baby_cry_infant_cry,Speech	audio
E_BDly6VGzk_30_40	0,5	2,9	Baby_cry_infant_cry,Baby_cry_infant_cry	visual
E_MoCeM_fgc_30_40	0,0	10,10	Cello,Acoustic_guitar	audio
E_MoCeM_fgc_30_40	0	10	Cello	visual
EaYQInm5Q14_240_250	2,0	10,10	Cello,Violin_fiddle	audio
EaYQInm5Q14_240_250	0,0	10,10	Cello,Violin_fiddle	visual
EbB_904ZztM_150_160	0,2,0,7	1,8,3,10	Acoustic_guitar,Acoustic_guitar,Speech,Speech	audio
EbB_904ZztM_150_160	0	10	Acoustic_guitar	visual
EcYet3dbyKM_20_30	0	10	Helicopter	audio
EcYet3dbyKM_20_30	0,0	10,10	Car,Helicopter	visual
EdSlrD3HGk8_110_120	0,4	3,10	Dog,Speech	audio
EdSlrD3HGk8_110_120	0	10	Dog	visual
Eejf2Tw0Tpc_30_40	0,3,1	1,10,3	Dog,Dog,Speech	audio
Eejf2Tw0Tpc_30_40	0	10	Dog	visual
EeoyscjnXrg_160_170	0,7	10,9	Lawn_mower,Speech	audio
EeoyscjnXrg_160_170	0	10	Lawn_mower	visual
EevMPTtfWv8_30_40	0,0,5	10,2,7	Violin_fiddle,Speech,Speech	audio
EevMPTtfWv8_30_40	0	10	Violin_fiddle	visual
Eh63MlTra_U_160_170	0,0,2	10,1,10	Acoustic_guitar,Singing,Singing	audio
Eh63MlTra_U_160_170	0,2	2,10	Acoustic_guitar,Singing	visual
EhhFEWf7efU_130_140	0,0	10,5	Motorcycle,Speech	audio
EhhFEWf7efU_130_140	0,3	7,7	Car,Motorcycle	visual
EikptOF21-s_30_40	0,4,8,0,7	1,6,10,1,8	Cat,Cat,Cat,Speech,Speech	audio
EikptOF21-s_30_40	0	10	Cat	visual
EioAuS-NZcM_30_40	0,8,4,7	5,10,5,8	Baby_cry_infant_cry,Baby_cry_infant_cry,Speech,Speech	audio
EioAuS-NZcM_30_40	2,8	5,10	Baby_cry_infant_cry,Baby_cry_infant_cry	visual
EjXZSqowaQ8_30_40	0	10	Motorcycle	audio
EjXZSqowaQ8_30_40	1,4	3,10	Motorcycle,Motorcycle	visual
Ek8XKK6LE6Y_30_40	0	10	Vacuum_cleaner	audio
Ek8XKK6LE6Y_30_40	0	10	Vacuum_cleaner	visual
ElcySYXYtew_10_20	0,0,0,0	10,10,10,10	Acoustic_guitar,Singing,Cello,Accordion	audio
ElcySYXYtew_10_20	0,0	10,4	Acoustic_guitar,Singing	visual
EmJch5XooOQ_0_10	0	10	Vacuum_cleaner	audio
EmJch5XooOQ_0_10	0	10	Vacuum_cleaner	visual
EmTtADpTbF4_40_50	0,2,5,9	2,3,9,10	Clapping,Speech,Speech,Clapping	audio
EmTtADpTbF4_40_50	0,2,5,9	2,3,9,10	Clapping,Speech,Speech,Clapping	visual
Emc7WAjMfF8_20_30	0,1,6	1,4,10	Singing,Speech,Singing	audio
Emc7WAjMfF8_20_30	0,1,6	1,4,10	Singing,Speech,Singing	visual
Eo_FyQjui1k_10_20	0	10	Helicopter	audio
Eo_FyQjui1k_10_20	0	10	Helicopter	visual
Eoc5RJc83Iw_60_70	0,9,7,9,4	10,10,9,10,5	Motorcycle,Cheering,Speech,Clapping,Speech	audio
Eoc5RJc83Iw_60_70	0	10	Motorcycle	visual
Ep3yRHFevHo_0_10	1,7	4,9	Basketball_bounce,Speech	audio
Ep3yRHFevHo_0_10	1	4	Basketball_bounce	visual
EqBP9Dblf5c_0_10	5,0,0	10,10,10	Singing,Accordion,Speech	audio
EqBP9Dblf5c_0_10	5,9	8,10	Singing,Singing	visual
EqYPDn23Rjw_30_40	0	10	Accordion	audio
EqYPDn23Rjw_30_40	0	10	Accordion	visual
EsEJh7JuX-0_110_120	0	10	Banjo	audio
EsEJh7JuX-0_110_120	0,0	10,10	Violin_fiddle,Banjo	visual
