filename	onset	offset	event_labels	visual_labels	audio_labels	modality	has_visual	has_audio
1BPMaFuSk5Y_12_22	8	9	Car	Car		multimodal	True	False
1BgsmndYANA_27_37	0	9	Car	Car	Car	multimodal	True	True
1BgsmndYANA_27_37	9	10	Speech,Car	Car	Car,Speech	multimodal	True	True
1CG8aPFUBOs_30_40	0	10	Car	Car	Car	multimodal	True	True
1DqXuuPiPho_240_250	0	2	Singing,Violin_fiddle	Singing,Violin_fiddle	Singing,Violin_fiddle	multimodal	True	True
1DqXuuPiPho_240_250	2	3	Violin_fiddle	Violin_fiddle	Violin_fiddle	multimodal	True	True
1DqXuuPiPho_240_250	3	7	Singing,Violin_fiddle	Singing,Violin_fiddle	Singing,Violin_fiddle	multimodal	True	True
1DqXuuPiPho_240_250	7	10	Violin_fiddle	Violin_fiddle	Violin_fiddle	multimodal	True	True
1ErafvijpM4_10_20	0	10	Car	Car	Car	multimodal	True	True
1F93M55BYbM_3_13	0	5	Car	Car	Car	multimodal	True	True
1F93M55BYbM_3_13	5	10	Motorcycle,Car	Car,Motorcycle	Car	multimodal	True	True
1FKNzvUjZPw_30_40	0	10	Helicopter	Helicopter	Helicopter	multimodal	True	True
1FkR8wkSGU8_30_40	0	1	Car	Car	Car	multimodal	True	True
1FkR8wkSGU8_30_40	1	5	Speech,Car	Car	Car,Speech	multimodal	True	True
1FkR8wkSGU8_30_40	5	8	Car	Car	Car	multimodal	True	True
1FkR8wkSGU8_30_40	8	10	Speech,Car	Car	Car,Speech	multimodal	True	True
1FlvObIkYvo_10_20	0	5	Car	Car	Car	multimodal	True	True
1FlvObIkYvo_10_20	5	6	Speech,Car	Car	Car,Speech	multimodal	True	True
1FlvObIkYvo_10_20	6	9	Car	Car	Car	multimodal	True	True
1FlvObIkYvo_10_20	9	10	Speech,Car	Car	Car,Speech	multimodal	True	True
1H0fdBjsZHc_30_40	0	10	Helicopter	Helicopter	Helicopter	multimodal	True	True
1I3NxY6OZ5E_28_38	0	10	Car	Car	Car	multimodal	True	True
1Lf1fIO2H2c_120_130	0	4	Violin_fiddle,Cello	Cello,Violin_fiddle	Cello,Violin_fiddle	multimodal	True	True
1Lf1fIO2H2c_120_130	4	10	Violin_fiddle,Cello	Cello	Cello,Violin_fiddle	multimodal	True	True
1MMFztEi-Hk_240_250	0	2	Blender	Blender	Blender	multimodal	True	True
1MMFztEi-Hk_240_250	2	10	Speech,Blender	Blender,Speech	Blender,Speech	multimodal	True	True
1My2TdVmCsg_5_15	0	10	Car	Car	Car	multimodal	True	True
1NAoH6dROvo_30_40	0	10	Cheering	Cheering	Cheering	multimodal	True	True
1O0nWgEa8_w_30_40	0	9	Car	Car	Car	multimodal	True	True
1O0nWgEa8_w_30_40	9	10	Speech,Car	Car	Car,Speech	multimodal	True	True
1P-cBqOVT24_10_20	0	10	Car	Car	Car	multimodal	True	True
1PW3CB-gkHk_30_40	0	10	Car	Car	Car	multimodal	True	True
1PflWBiH0m4_10_20	0	3	Motorcycle,Car	Car,Motorcycle	Car,Motorcycle	multimodal	True	True
1PflWBiH0m4_10_20	3	6	Motorcycle,Car	Car	Car,Motorcycle	multimodal	True	True
1PflWBiH0m4_10_20	6	10	Motorcycle,Car	Car,Motorcycle	Car,Motorcycle	multimodal	True	True
1Qcxwho5ZLQ_30_40	0	10	Accordion	Accordion	Accordion	multimodal	True	True
1RJsIRC9sVg_30_40	0	10	Car	Car	Car	multimodal	True	True
1S9eqzFk-IE_80_90	0	1	Helicopter	Helicopter	Helicopter	multimodal	True	True
1S9eqzFk-IE_80_90	1	3	Helicopter		Helicopter	multimodal	False	True
1S9eqzFk-IE_80_90	3	10	Helicopter	Helicopter	Helicopter	multimodal	True	True
1SVwE8mtUG8_290_300	0	2	Chainsaw	Chainsaw	Chainsaw	multimodal	True	True
1SVwE8mtUG8_290_300	2	5	Speech,Chainsaw	Chainsaw	Chainsaw,Speech	multimodal	True	True
1SVwE8mtUG8_290_300	5	9	Chainsaw	Chainsaw	Chainsaw	multimodal	True	True
1SVwE8mtUG8_290_300	9	10	Chainsaw	Chainsaw		multimodal	True	False
1TI0hV-FkKg_30_40	0	10	Car	Car	Car	multimodal	True	True
1TsbyCeoZ_E_30_40	0	1	Speech,Car	Car	Car,Speech	multimodal	True	True
1TsbyCeoZ_E_30_40	1	6	Car	Car	Car	multimodal	True	True
1TsbyCeoZ_E_30_40	6	10	Speech,Car	Car	Car,Speech	multimodal	True	True
1TzFK50oG_g_0_10	0	10	Car	Car	Car	multimodal	True	True
1VJRQfad9RM_30_40	0	10	Car	Car	Car	multimodal	True	True
1W1G5xI6fdE_21_31	0	1	Car	Car	Car	multimodal	True	True
1W1G5xI6fdE_21_31	1	2	Speech,Car	Car	Car,Speech	multimodal	True	True
1W1G5xI6fdE_21_31	2	3	Singing,Speech,Car	Car	Car,Singing,Speech	multimodal	True	True
1W1G5xI6fdE_21_31	3	5	Singing,Speech,Car	Car	Singing,Speech	multimodal	True	True
1W1G5xI6fdE_21_31	5	9	Speech		Speech	multimodal	False	True
1XFai_UlKrY_20_30	0	10	Car	Car	Car	multimodal	True	True
1XaDmkM-AAw_150_160	0	10	Violin_fiddle,Acoustic_guitar	Acoustic_guitar,Violin_fiddle	Acoustic_guitar,Violin_fiddle	multimodal	True	True
1Y5nXF9O1Ds_420_430	0	10	Car	Car	Car	multimodal	True	True
1ZDVv5aNQfk_30_40	0	10	Car	Car	Car	multimodal	True	True
1asrcrzsvuo_160_170	0	2	Blender	Blender	Blender	multimodal	True	True
1asrcrzsvuo_160_170	2	3	Speech,Blender	Blender	Blender,Speech	multimodal	True	True
1asrcrzsvuo_160_170	3	10	Blender	Blender	Blender	multimodal	True	True
1cpo-8IgL2c_120_130	0	1	Cheering		Cheering	multimodal	False	True
1cpo-8IgL2c_120_130	1	3	Cheering,Clapping		Cheering,Clapping	multimodal	False	True
1cpo-8IgL2c_120_130	3	6	Cheering		Cheering	multimodal	False	True
1cpo-8IgL2c_120_130	6	10	Cheering,Clapping	Cheering,Clapping	Cheering,Clapping	multimodal	True	True
1dXi63XBCOg_140_150	3	10	Singing	Singing	Singing	multimodal	True	True
1eLSrZhUwCM_30_40	0	8	Car	Car	Car	multimodal	True	True
1eLSrZhUwCM_30_40	8	10	Speech,Car	Car	Car,Speech	multimodal	True	True
1eOhQvtQHm0_160_170	0	1	Blender	Blender	Blender	multimodal	True	True
1eOhQvtQHm0_160_170	1	3	Speech,Blender	Blender,Speech	Blender,Speech	multimodal	True	True
1eOhQvtQHm0_160_170	3	6	Blender	Blender	Blender	multimodal	True	True
1eOhQvtQHm0_160_170	6	10	Speech,Blender	Blender,Speech	Blender,Speech	multimodal	True	True
1eZeaT7IfE4_4_14	0	2	Car	Car	Car	multimodal	True	True
1eZeaT7IfE4_4_14	2	3	Speech,Car	Car	Car,Speech	multimodal	True	True
1eZeaT7IfE4_4_14	3	4	Car	Car	Car	multimodal	True	True
1eZeaT7IfE4_4_14	4	5	Speech,Car	Car	Car,Speech	multimodal	True	True
1eZeaT7IfE4_4_14	5	6	Car	Car	Car	multimodal	True	True
1eZeaT7IfE4_4_14	6	9	Speech,Car	Car	Car,Speech	multimodal	True	True
1eZeaT7IfE4_4_14	9	10	Car	Car	Car	multimodal	True	True
1easzswv0OM_130_140	0	2	Speech,Blender	Blender	Blender,Speech	multimodal	True	True
1easzswv0OM_130_140	2	6	Blender	Blender	Blender	multimodal	True	True
1easzswv0OM_130_140	6	7	Speech,Blender	Blender	Blender,Speech	multimodal	True	True
1easzswv0OM_130_140	7	10	Speech,Blender	Blender	Speech	multimodal	True	True
1efQ-Expp4s_50_60	0	1	Vacuum_cleaner	Vacuum_cleaner		multimodal	True	False
1efQ-Expp4s_50_60	1	6	Vacuum_cleaner,Speech	Vacuum_cleaner	Speech	multimodal	True	True
1efQ-Expp4s_50_60	6	7	Vacuum_cleaner	Vacuum_cleaner		multimodal	True	False
1efQ-Expp4s_50_60	7	10	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
1ewB56vAp7I_480_490	0	3	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
1ewB56vAp7I_480_490	3	4	Vacuum_cleaner,Speech	Vacuum_cleaner	Vacuum_cleaner,Speech	multimodal	True	True
1ewB56vAp7I_480_490	4	6	Vacuum_cleaner,Speech		Vacuum_cleaner,Speech	multimodal	False	True
1ewB56vAp7I_480_490	6	8	Vacuum_cleaner		Vacuum_cleaner	multimodal	False	True
1ewB56vAp7I_480_490	8	9	Vacuum_cleaner,Speech		Vacuum_cleaner,Speech	multimodal	False	True
1ewB56vAp7I_480_490	9	10	Vacuum_cleaner,Speech	Vacuum_cleaner	Vacuum_cleaner,Speech	multimodal	True	True
1jxqWh8kOgI_140_150	0	8	Helicopter	Helicopter	Helicopter	multimodal	True	True
1jxqWh8kOgI_140_150	8	10	Car,Helicopter	Car	Helicopter	multimodal	True	True
1sF3r4jqCKI_30_40	0	10	Violin_fiddle,Acoustic_guitar	Violin_fiddle,Acoustic_guitar	Violin_fiddle	multimodal	True	True
1uy12CfHhDk_170_180	0	5	Singing,Acoustic_guitar	Acoustic_guitar	Acoustic_guitar,Singing	multimodal	True	True
1uy12CfHhDk_170_180	5	7	Acoustic_guitar	Acoustic_guitar	Acoustic_guitar	multimodal	True	True
1uy12CfHhDk_170_180	7	9	Singing,Acoustic_guitar	Acoustic_guitar	Acoustic_guitar,Singing	multimodal	True	True
1uy12CfHhDk_170_180	9	10	Acoustic_guitar	Acoustic_guitar	Acoustic_guitar	multimodal	True	True
1v8tkB9u7DI_10_20	0	1	Fire_alarm	Fire_alarm	Fire_alarm	multimodal	True	True
1v8tkB9u7DI_10_20	1	5	Fire_alarm	Fire_alarm	Fire_alarm,Fire_alarm	multimodal	True	True
1v8tkB9u7DI_10_20	5	7	Fire_alarm		Fire_alarm	multimodal	False	True
1v8tkB9u7DI_10_20	7	9	Fire_alarm		Fire_alarm,Fire_alarm	multimodal	False	True
1v8tkB9u7DI_10_20	9	10	Fire_alarm		Fire_alarm	multimodal	False	True
1vQbUPX0-TY_140_150	0	1	Speech,Banjo	Banjo,Speech	Speech,Banjo	multimodal	True	True
1vQbUPX0-TY_140_150	1	3	Banjo	Banjo	Banjo	multimodal	True	True
1vQbUPX0-TY_140_150	3	10	Singing,Banjo	Banjo,Singing	Singing,Banjo	multimodal	True	True
1vdboF6KhB0_30_40	0	2	Speech,Car	Car	Car,Speech	multimodal	True	True
1vdboF6KhB0_30_40	2	10	Car	Car	Car	multimodal	True	True
1yoC00ssaXo_10_20	0	2	Chicken_rooster		Chicken_rooster	multimodal	False	True
1yoC00ssaXo_10_20	5	8	Chicken_rooster		Chicken_rooster	multimodal	False	True
1yoC00ssaXo_10_20	8	10	Chicken_rooster	Chicken_rooster	Chicken_rooster	multimodal	True	True
1ypY7k2Biao_90_100	0	1	Acoustic_guitar,Accordion	Accordion	Acoustic_guitar,Accordion	multimodal	True	True
1ypY7k2Biao_90_100	1	7	Singing,Acoustic_guitar,Accordion	Accordion,Singing	Acoustic_guitar,Singing,Accordion	multimodal	True	True
1ypY7k2Biao_90_100	7	8	Singing,Speech,Accordion,Acoustic_guitar	Accordion,Singing,Speech	Acoustic_guitar,Singing,Speech,Accordion	multimodal	True	True
1ypY7k2Biao_90_100	8	10	Speech,Accordion,Acoustic_guitar	Accordion,Speech	Acoustic_guitar,Speech,Accordion	multimodal	True	True
20ysZc0Bp5o_10_20	0	7	Chicken_rooster	Chicken_rooster	Chicken_rooster	multimodal	True	True
20ysZc0Bp5o_10_20	7	9	Chicken_rooster	Chicken_rooster		multimodal	True	False
20ysZc0Bp5o_10_20	9	10	Chicken_rooster	Chicken_rooster	Chicken_rooster	multimodal	True	True
21-5dmhWaS0_1_11	0	1	Telephone_bell_ringing	Telephone_bell_ringing	Telephone_bell_ringing	multimodal	True	True
21-5dmhWaS0_1_11	1	2	Telephone_bell_ringing	Telephone_bell_ringing		multimodal	True	False
21-5dmhWaS0_1_11	2	3	Telephone_bell_ringing	Telephone_bell_ringing	Telephone_bell_ringing	multimodal	True	True
21-5dmhWaS0_1_11	3	5	Telephone_bell_ringing	Telephone_bell_ringing		multimodal	True	False
21-5dmhWaS0_1_11	5	7	Telephone_bell_ringing	Telephone_bell_ringing	Telephone_bell_ringing	multimodal	True	True
21-5dmhWaS0_1_11	7	8	Telephone_bell_ringing	Telephone_bell_ringing		multimodal	True	False
21-5dmhWaS0_1_11	8	10	Telephone_bell_ringing	Telephone_bell_ringing	Telephone_bell_ringing	multimodal	True	True
28WMzKS8Mvg_40_50	0	10	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
28c_azOmujY_20_30	0	10	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
2D2rAWKavS0_29_39	0	10	Helicopter	Helicopter	Helicopter	multimodal	True	True
2GNao3a40A4_30_40	0	10	Car	Car	Car	multimodal	True	True
2GfYNfKtpK0_30_40	0	10	Chainsaw	Chainsaw	Chainsaw	multimodal	True	True
2Lg4zowpNxE_30_40	0	10	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
2Lv-dLVRsaI_30_40	0	4	Speech,Car	Car	Speech	multimodal	True	True
2Lv-dLVRsaI_30_40	4	7	Speech,Car	Car	Speech,Car	multimodal	True	True
2Lv-dLVRsaI_30_40	7	10	Car	Car	Car	multimodal	True	True
2M4NSG-8NVw_30_40	0	10	Accordion	Accordion	Accordion	multimodal	True	True
2MCyHJKRLYA_20_30	0	10	Singing,Cheering	Cheering	Singing,Cheering	multimodal	True	True
2NRDi8g-6Qk_200_210	0	5	Fire_alarm	Fire_alarm	Fire_alarm	multimodal	True	True
2NRDi8g-6Qk_200_210	5	10	Fire_alarm		Fire_alarm	multimodal	False	True
2Ntn4KCnUqc_100_110	0	3	Singing	Singing	Singing	multimodal	True	True
2Ntn4KCnUqc_100_110	3	4	Singing,Cheering	Singing	Singing,Cheering	multimodal	True	True
2Ntn4KCnUqc_100_110	4	10	Singing	Singing	Singing	multimodal	True	True
2OJw3xGALI4_60_70	0	10	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
2QB4g9ZeJmw_60_70	0	10	Cheering,Clapping	Cheering,Clapping	Cheering,Clapping	multimodal	True	True
2QCkooK5ZuY_30_40	0	1	Speech,Car	Car	Speech	multimodal	True	True
2QCkooK5ZuY_30_40	1	6	Speech,Car	Car,Speech	Speech	multimodal	True	True
2QCkooK5ZuY_30_40	6	10	Speech,Car	Car	Speech	multimodal	True	True
2S5nRkhDT9M_240_250	0	10	Accordion	Accordion	Accordion	multimodal	True	True
2TIrLDa9ilo_90_100	0	10	Singing	Singing	Singing	multimodal	True	True
2U6WeaRLEds_140_150	0	2	Blender	Blender	Blender	multimodal	True	True
2U6WeaRLEds_140_150	2	3	Speech,Blender	Blender,Speech	Speech,Blender	multimodal	True	True
2U6WeaRLEds_140_150	3	5	Speech,Blender	Blender,Speech	Speech	multimodal	True	True
2U6WeaRLEds_140_150	5	6	Blender	Blender	Blender	multimodal	True	True
2U6WeaRLEds_140_150	6	8	Speech,Blender	Blender,Speech	Speech,Blender	multimodal	True	True
2U6WeaRLEds_140_150	8	9	Blender	Blender		multimodal	True	False
2U6WeaRLEds_140_150	9	10	Speech,Blender	Blender,Speech	Speech	multimodal	True	True
2U6aYsjc1UM_130_140	0	1	Speech,Blender	Blender,Speech	Speech	multimodal	True	True
2U6aYsjc1UM_130_140	1	3	Speech,Blender	Blender,Speech	Speech,Blender	multimodal	True	True
2U6aYsjc1UM_130_140	3	6	Speech,Blender	Blender,Speech	Speech	multimodal	True	True
2U6aYsjc1UM_130_140	6	7	Speech,Blender	Blender,Speech	Speech,Blender	multimodal	True	True
2U6aYsjc1UM_130_140	7	9	Blender	Blender	Blender	multimodal	True	True
2U6aYsjc1UM_130_140	9	10	Speech,Blender	Blender,Speech	Speech,Blender	multimodal	True	True
2UZmUuUPqr8_90_100	0	6	Frying_(food)	Frying_(food)	Frying_(food)	multimodal	True	True
2UZmUuUPqr8_90_100	6	10	Speech,Frying_(food)	Frying_(food)	Frying_(food),Speech	multimodal	True	True
2UjAPgJudZU_100_110	0	10	Car	Car	Car	multimodal	True	True
2UmXe6lOblE_30_40	0	3	Car	Car	Car	multimodal	True	True
2UmXe6lOblE_30_40	3	7	Speech,Car	Car	Car,Speech	multimodal	True	True
2UmXe6lOblE_30_40	7	10	Car	Car	Car	multimodal	True	True
2UqkPdlcL9M_160_170	0	1	Car	Car	Car	multimodal	True	True
2UqkPdlcL9M_160_170	1	8	Speech,Car	Car	Speech,Car	multimodal	True	True
2UqkPdlcL9M_160_170	8	10	Car		Car	multimodal	False	True
2UuUxUmhugo_0_10	0	10	Chainsaw	Chainsaw	Chainsaw	multimodal	True	True
2VBTz0clX0U_60_70	0	3	Singing,Violin_fiddle,Cello	Violin_fiddle,Cello,Singing	Singing,Cello,Violin_fiddle	multimodal	True	True
2VBTz0clX0U_60_70	3	6	Singing,Violin_fiddle,Cello	Violin_fiddle,Cello,Singing	Singing	multimodal	True	True
2VBTz0clX0U_60_70	6	10	Singing,Violin_fiddle,Cello	Violin_fiddle,Cello,Singing	Singing,Cello,Violin_fiddle	multimodal	True	True
2WjjywPOwuE_10_20	0	2	Basketball_bounce,Speech	Basketball_bounce	Basketball_bounce,Speech	multimodal	True	True
2WjjywPOwuE_10_20	2	5	Basketball_bounce	Basketball_bounce	Basketball_bounce	multimodal	True	True
2WjjywPOwuE_10_20	5	6	Basketball_bounce,Speech	Basketball_bounce	Basketball_bounce,Speech	multimodal	True	True
2WjjywPOwuE_10_20	6	10	Basketball_bounce	Basketball_bounce	Basketball_bounce	multimodal	True	True
2YJMfQdcVhY_180_190	0	2	Fire_alarm	Fire_alarm	Fire_alarm	multimodal	True	True
2YJMfQdcVhY_180_190	2	3	Fire_alarm		Fire_alarm	multimodal	False	True
2YJMfQdcVhY_180_190	3	4	Fire_alarm,Speech		Fire_alarm,Speech	multimodal	False	True
2YJMfQdcVhY_180_190	4	8	Fire_alarm,Speech,Cat	Cat	Fire_alarm,Speech	multimodal	True	True
2YJMfQdcVhY_180_190	8	9	Fire_alarm,Speech		Fire_alarm,Speech	multimodal	False	True
2YJMfQdcVhY_180_190	9	10	Fire_alarm		Fire_alarm	multimodal	False	True
2YMj5Li-_mU_140_150	0	8	Speech,Car	Car	Car,Speech	multimodal	True	True
2YMj5Li-_mU_140_150	8	9	Car	Car	Car	multimodal	True	True
2YMj5Li-_mU_140_150	9	10	Speech,Car	Car	Car,Speech	multimodal	True	True
2ZVFpnkD35M_10_20	0	10	Singing,Car	Car	Singing	multimodal	True	True
2_AFIyj9N_I_120_130	0	6	Singing		Singing	multimodal	False	True
2_AFIyj9N_I_120_130	6	10	Singing	Singing	Singing	multimodal	True	True
2aZlrW4h7Do_20_30	0	10	Singing	Singing	Singing	multimodal	True	True
2cxmB7Zx6Po_4_14	0	9	Speech,Car	Car	Speech	multimodal	True	True
2d8NZkctxm8_30_40	0	3	Speech,Car	Car	Speech,Car	multimodal	True	True
2d8NZkctxm8_30_40	3	6	Speech,Car	Car,Speech	Speech,Car	multimodal	True	True
2d8NZkctxm8_30_40	6	10	Speech,Car	Car	Speech,Car	multimodal	True	True
2dBLvucCdj4_160_170	0	1	Cat	Cat	Cat	multimodal	True	True
2dBLvucCdj4_160_170	1	4	Baby_laughter,Cat	Cat,Baby_laughter	Cat,Baby_laughter	multimodal	True	True
2dBLvucCdj4_160_170	4	7	Speech,Cat	Cat,Speech	Cat,Speech	multimodal	True	True
2dBLvucCdj4_160_170	7	8	Baby_laughter,Cat	Cat,Baby_laughter	Cat,Baby_laughter	multimodal	True	True
2dBLvucCdj4_160_170	8	10	Speech,Cat	Cat,Speech	Cat,Speech	multimodal	True	True
2dih3AAlObo_10_20	0	1	Speech		Speech	multimodal	False	True
2dih3AAlObo_10_20	1	2	Basketball_bounce,Speech	Basketball_bounce	Basketball_bounce,Speech	multimodal	True	True
2dih3AAlObo_10_20	2	4	Speech		Speech	multimodal	False	True
2dih3AAlObo_10_20	4	5	Basketball_bounce,Speech	Basketball_bounce	Basketball_bounce,Speech	multimodal	True	True
2dih3AAlObo_10_20	5	6	Speech		Speech	multimodal	False	True
2dih3AAlObo_10_20	6	7	Basketball_bounce	Basketball_bounce	Basketball_bounce	multimodal	True	True
2eCf9vVEnX8_19_29	0	4	Car	Car	Car	multimodal	True	True
2eCf9vVEnX8_19_29	4	6	Car	Car		multimodal	True	False
2eCf9vVEnX8_19_29	6	9	Speech		Speech	multimodal	False	True
2faB83bZ0B4_80_90	0	3	Singing		Singing	multimodal	False	True
2faB83bZ0B4_80_90	3	7	Singing	Singing	Singing	multimodal	True	True
2faB83bZ0B4_80_90	7	8	Singing		Singing	multimodal	False	True
2faB83bZ0B4_80_90	8	10	Singing	Singing	Singing	multimodal	True	True
2h_AK0OQ42o_30_40	0	1	Speech,Car	Car	Car,Speech	multimodal	True	True
2h_AK0OQ42o_30_40	1	2	Car	Car	Car	multimodal	True	True
2h_AK0OQ42o_30_40	2	9	Speech,Car	Car	Car,Speech	multimodal	True	True
2h_AK0OQ42o_30_40	9	10	Car	Car	Car	multimodal	True	True
2i82jVZy1pk_100_110	4	8	Baby_laughter	Baby_laughter	Baby_laughter	multimodal	True	True
2j2c4g39q14_60_70	0	4	Speech	Speech	Speech	multimodal	True	True
2j2c4g39q14_60_70	4	6	Speech,Cheering	Speech	Speech,Cheering	multimodal	True	True
2j2c4g39q14_60_70	6	7	Cheering		Cheering	multimodal	False	True
2j2c4g39q14_60_70	7	10	Speech	Speech	Speech	multimodal	True	True
2jQwv1d0DyU_30_40	0	10	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
2jb3oGyRnWg_30_40	0	4	Car	Car	Car	multimodal	True	True
2jb3oGyRnWg_30_40	4	6	Speech,Car	Car	Car,Speech	multimodal	True	True
2jb3oGyRnWg_30_40	6	10	Car	Car	Car	multimodal	True	True
2jzZGsHGIGg_30_40	0	2	Motorcycle	Motorcycle	Motorcycle	multimodal	True	True
2jzZGsHGIGg_30_40	2	7	Car,Motorcycle	Motorcycle,Car	Motorcycle,Car	multimodal	True	True
2jzZGsHGIGg_30_40	7	8	Car,Motorcycle	Motorcycle	Motorcycle,Car	multimodal	True	True
2jzZGsHGIGg_30_40	8	9	Motorcycle	Motorcycle	Motorcycle	multimodal	True	True
2jzZGsHGIGg_30_40	9	10	Car,Motorcycle	Motorcycle,Car	Motorcycle,Car	multimodal	True	True
2kdeC1hA1hc_26_36	0	10	Chicken_rooster	Chicken_rooster	Chicken_rooster	multimodal	True	True
2macpFUgV7g_70_80	0	1	Fire_alarm,Speech	Fire_alarm	Fire_alarm,Speech	multimodal	True	True
2macpFUgV7g_70_80	1	2	Fire_alarm,Speech	Fire_alarm	Speech	multimodal	True	True
2macpFUgV7g_70_80	2	3	Fire_alarm,Speech	Fire_alarm	Fire_alarm,Speech	multimodal	True	True
2macpFUgV7g_70_80	3	5	Fire_alarm,Speech		Fire_alarm,Speech	multimodal	False	True
2macpFUgV7g_70_80	5	6	Speech		Speech	multimodal	False	True
2macpFUgV7g_70_80	6	8	Fire_alarm,Speech		Fire_alarm,Speech	multimodal	False	True
2macpFUgV7g_70_80	8	9	Fire_alarm		Fire_alarm	multimodal	False	True
2o7p139v9n4_20_30	0	1	Speech,Car	Car	Car,Speech	multimodal	True	True
2o7p139v9n4_20_30	1	10	Car	Car	Car	multimodal	True	True
2oBqMCzlIKI_50_60	0	6	Vacuum_cleaner	Vacuum_cleaner	Vacuum_cleaner	multimodal	True	True
2oBqMCzlIKI_50_60	6	8	Vacuum_cleaner		Vacuum_cleaner	multimodal	False	True
2oBqMCzlIKI_50_60	8	10	Vacuum_cleaner,Speech	Vacuum_cleaner,Speech	Speech,Vacuum_cleaner	multimodal	True	True
2okJDQuTVF4_30_40	0	10	Helicopter	Helicopter	Helicopter	multimodal	True	True
2orWqNIpHOc_16_26	0	10	Car	Car	Car	multimodal	True	True
2ostuog9wxQ_30_40	1	3	Cheering,Clapping	Cheering,Clapping	Cheering	multimodal	True	True
2ostuog9wxQ_30_40	3	8	Cheering,Clapping	Cheering,Clapping	Cheering,Clapping	multimodal	True	True
2ostuog9wxQ_30_40	8	9	Cheering,Clapping	Cheering	Cheering,Clapping	multimodal	True	True
2ostuog9wxQ_30_40	9	10	Speech,Cheering,Clapping		Cheering,Speech,Clapping	multimodal	False	True
2pUldlC4Pwc_30_40	0	1	Basketball_bounce,Speech,Car	Car,Basketball_bounce	Speech	multimodal	True	True
2pUldlC4Pwc_30_40	1	5	Speech,Car	Car	Speech	multimodal	True	True
2pUldlC4Pwc_30_40	5	6	Car	Car		multimodal	True	False
2pUldlC4Pwc_30_40	6	7	Basketball_bounce,Speech,Car	Car,Speech,Basketball_bounce	Speech	multimodal	True	True
2pUldlC4Pwc_30_40	7	10	Speech,Car	Car,Speech	Speech	multimodal	True	True
2rk3CP0wyTE_30_40	0	10	Frying_(food)	Frying_(food)	Frying_(food)	multimodal	True	True
2syCCpacVu0_30_40	0	10	Violin_fiddle,Cello	Cello,Violin_fiddle	Cello,Violin_fiddle	multimodal	True	True
2t-wNPg6_hw_110_120	0	10	Violin_fiddle,Cello	Cello,Violin_fiddle	Cello,Violin_fiddle	multimodal	True	True
2u1uhPJjG0E_130_140	0	1	Speech,Frying_(food)	Frying_(food)	Frying_(food),Speech	multimodal	True	True
2u1uhPJjG0E_130_140	1	10	Frying_(food)	Frying_(food)	Frying_(food)	multimodal	True	True
2uAcTbCSTOg_20_30	0	1	Basketball_bounce	Basketball_bounce	Basketball_bounce	multimodal	True	True
2uAcTbCSTOg_20_30	3	5	Basketball_bounce	Basketball_bounce	Basketball_bounce	multimodal	True	True
2uAcTbCSTOg_20_30	8	10	Basketball_bounce	Basketball_bounce	Basketball_bounce	multimodal	True	True
2uNBP5Bm2to_30_40	0	2	Speech,Car	Car	Car,Speech	multimodal	True	True
2uNBP5Bm2to_30_40	2	10	Car	Car	Car	multimodal	True	True
2uYwx8DBmLc_140_150	0	5	Blender	Blender	Blender	multimodal	True	True
2uYwx8DBmLc_140_150	5	6	Speech,Blender	Blender	Blender,Speech	multimodal	True	True
2uYwx8DBmLc_140_150	6	7	Speech,Blender	Blender	Speech	multimodal	True	True
2uYwx8DBmLc_140_150	7	8	Speech,Blender	Blender	Blender,Speech	multimodal	True	True
2uYwx8DBmLc_140_150	8	9	Blender	Blender	Blender	multimodal	True	True
2uYwx8DBmLc_140_150	9	10	Speech,Blender	Blender	Blender,Speech	multimodal	True	True
2vUXdUrqSj0_70_80	0	8	Singing,Cheering		Singing,Cheering	multimodal	False	True
2vUXdUrqSj0_70_80	8	10	Singing,Cheering	Singing	Singing,Cheering	multimodal	True	True
2vqn1vRl-No_30_40	0	10	Chainsaw	Chainsaw	Chainsaw	multimodal	True	True
2vxm0s-RdOY_260_270	0	1	Cheering		Cheering	multimodal	False	True
2vxm0s-RdOY_260_270	1	2	Cheering,Clapping		Cheering,Clapping	multimodal	False	True
2vxm0s-RdOY_260_270	2	3	Speech,Cheering,Clapping		Cheering,Speech,Clapping	multimodal	False	True
2vxm0s-RdOY_260_270	3	4	Speech,Clapping		Speech,Clapping	multimodal	False	True
2vxm0s-RdOY_260_270	4	7	Basketball_bounce,Speech,Clapping	Basketball_bounce	Speech,Clapping	multimodal	True	True
2vxm0s-RdOY_260_270	7	9	Speech,Clapping		Speech,Clapping	multimodal	False	True
2vxm0s-RdOY_260_270	9	10	Speech		Speech	multimodal	False	True
2yWbTuh3Tsk_130_140	0	10	Car	Car	Car	multimodal	True	True
